,0,1,2,3
0,204.45263157894738,208.79508771929824,143.3698245614035,Guava
1,184.3831417624521,194.03984674329502,73.8602809706258,Guava
2,222.43542568542568,190.19949494949495,82.28102453102453,Guava
3,182.6543019062339,188.67903142709943,120.43688820195776,Guava
4,197.84240797546013,202.7151073619632,129.67983128834356,Guava
5,210.85055783910747,189.5669406928949,133.27568995889607,Guava
6,187.19342604298356,167.63969658659923,91.28773704171934,Guava
7,197.789,199.0404,189.1758,Guava
8,129.79667116509222,140.35335132703554,63.80791722896986,Guava
9,212.34590235396686,180.21033129904097,138.90148212728857,Guava
10,167.9918151179586,181.41357727491575,109.8960038517092,Guava
11,130.65326532653265,152.56485648564856,74.26072607260726,Guava
12,136.81318364997122,161.52993667242373,71.98819804260219,Guava
13,195.9559,199.15,187.4219,Guava
14,224.0580821917808,212.0917808219178,86.51890410958904,Guava
15,181.21799561082662,187.50963179712267,128.57790782735918,Guava
16,180.6448598130841,193.41396371632766,101.1017042330951,Guava
17,191.8352,198.1927,177.3571,Guava
18,149.14622147791502,170.13355662549716,89.00575675109901,Guava
19,173.11465765427462,147.65627738139943,85.94805357366378,Guava
20,164.76115069939297,210.2808128793877,43.870678279229345,Guava
21,173.96899224806202,187.31007751937983,111.42181234963914,Guava
22,196.5825,198.4354,190.2581,Guava
23,130.23530603972435,152.32245642480746,73.22426023510336,Guava
24,183.13856691253952,180.17307692307693,123.3082191780822,Guava
25,224.0580821917808,212.0917808219178,86.51890410958904,Guava
26,184.26668266922707,195.79596735477676,129.55664906385022,Guava
27,198.3138873601174,168.91304347826087,75.45643001284168,Guava
28,198.03341433778857,138.803969218307,104.34993924665856,Guava
29,179.62107997773242,157.58044164037855,93.85693078493227,Guava
30,212.85155490767735,179.28620019436346,123.15621963070943,Guava
31,198.27173913043478,170.02294685990339,90.8792270531401,Guava
32,197.29328505595788,202.8110599078341,118.22416063199474,Guava
33,201.77598152424943,141.2345160613059,100.98068444257821,Guava
34,200.7557,199.0707,190.9515,Guava
35,196.27220032460005,128.37815905402272,82.1683283097612,Guava
36,136.95005852516582,130.62543893874366,64.92014566263494,Guava
37,198.3138873601174,168.91304347826087,75.45643001284168,Guava
38,210.1675167785235,153.3455033557047,119.03812080536913,Guava
39,222.9449694274597,192.31739855475263,121.13007226236799,Guava
40,229.70212171970965,203.77331099944166,114.38135120044667,Guava
41,190.20298281092013,163.32583417593528,29.552325581395348,Guava
42,200.5592,197.7898,191.3445,Guava
43,176.34361567635904,157.2662452591656,105.4566371681416,Guava
44,207.3728974928594,183.19073310060298,118.29006664550936,Guava
45,234.29143587558585,176.31827865360034,132.48998721772475,Guava
46,138.51480051480053,176.13642213642214,85.97972972972973,Guava
47,195.9311,198.0036,186.8819,Guava
48,231.6594470046083,167.5511520737327,115.35023041474655,Guava
49,194.34161781946074,176.4614302461899,108.1620164126612,Guava
50,193.829,195.4912,183.2806,Guava
51,190.86375416512402,195.94113291373566,82.28211773417253,Guava
52,138.65272050688927,131.0786482952831,48.81454289449864,Guava
53,175.52273540995344,156.94557823129253,65.49015395631938,Guava
54,203.48301379078373,176.62848974100234,92.71981163807602,Guava
55,94.66348314606742,110.00505617977528,34.91123595505618,Guava
56,200.499,200.8418,188.6209,Guava
57,197.84240797546013,202.7151073619632,129.67983128834356,Guava
58,184.5255049640534,162.51968503937007,109.35621362547073,Guava
59,141.54243817571765,136.68336025848143,69.52305206909408,Guava
60,129.79667116509222,140.35335132703554,63.80791722896986,Guava
61,179.87156357388315,191.53865979381445,130.4213917525773,Guava
62,146.94104372355432,171.012976022567,76.94922425952045,Guava
63,222.43542568542568,190.19949494949495,82.28102453102453,Guava
64,178.39352226720646,155.30884904569115,97.81480624638519,Guava
65,159.35462036492055,179.75279576221305,93.1706886403767,Guava
66,189.1313,190.843,174.2209,Guava
67,184.80075542965062,189.30240793201133,139.21033994334277,Guava
68,181.35253054101221,168.0049862877088,109.92420842682623,Guava
69,142.21964843108265,170.4994250041071,87.55363890257927,Guava
70,199.7504,193.0852,190.089,Guava
71,136.0721549636804,154.18765133171914,77.25569007263923,Guava
72,190.7056096430227,194.4853963838665,134.12517385257303,Guava
73,218.26958424507657,174.26870897155362,137.22669584245077,Guava
74,134.26004878566127,158.2685332484887,72.13946335772616,Guava
75,200.2173,200.5439,192.5361,Guava
76,149.42733674775928,171.03297055057618,92.40813060179258,Guava
77,158.15027322404373,140.8020643594414,64.3424408014572,Guava
78,200.0162,200.7956,195.2781,Guava
79,190.20298281092013,163.32583417593528,29.552325581395348,Guava
80,228.94194419441945,159.6809180918092,101.94464446444644,Guava
81,198.7487,199.5337,184.8782,Guava
82,212.85155490767735,179.28620019436346,123.15621963070943,Guava
83,175.72319034852546,182.4279490616622,70.95911528150134,Guava
84,198.453,196.9334,185.5793,Guava
85,216.8127659574468,174.32659574468084,155.2535460992908,Guava
86,165.23249113475177,168.77681737588654,120.30873226950355,Guava
87,200.1148,195.139,189.4488,Guava
88,207.3728974928594,183.19073310060298,118.29006664550936,Guava
89,178.2094470046083,209.35645161290321,81.95276497695852,Guava
90,127.03111560839868,187.80344042499368,54.74045029091829,Guava
91,205.08633436680182,165.41664679227284,99.01407107083234,Guava
92,176.7712,175.5682,149.0328,Guava
93,142.21319467013325,178.86090347741307,91.23464413389665,Guava
94,172.85627653123106,190.32686476652518,115.7171012734991,Guava
95,156.31230805575242,167.1202456886369,96.41294590125207,Guava
96,186.7544996400288,186.5381569474442,146.69366450683944,Guava
